Id,SalePrice
2537.0,190853.44967259534
2538.0,148349.63197892698
2539.0,149800.57400922172
2540.0,138215.30395292028
2541.0,145244.8992248864
2542.0,112914.37201069665
2543.0,41342.78049195551
2544.0,51325.18352992923
2545.0,85264.66928773254
2546.0,90722.15732434226
2547.0,103223.11479062002
2548.0,117665.63735820886
2549.0,95802.99844634157
2550.0,576801.142876975
2551.0,75700.9413490784
2552.0,87919.3082545241
2553.0,14505.546431197521
2554.0,39481.86813133506
2555.0,59680.048792273476
2556.0,36205.55318312484
2557.0,55429.31444532997
2558.0,129397.81627095514
2559.0,66314.9008777593
2560.0,86457.6340804116
2561.0,102593.38219045426
2562.0,89194.94983317607
2563.0,87565.597246638
2564.0,136303.68471465886
2565.0,95754.66145618001
2566.0,53232.36561827987
2567.0,46833.745337013126
2568.0,135228.1060966963
2569.0,157317.8440451091
2570.0,74212.84630292488
2571.0,103750.74120573603
2572.0,103623.70423243611
2573.0,153221.628186814
2574.0,252159.43432479395
2575.0,86398.21006298086
2576.0,69959.32128062702
2577.0,93814.81612282722
2578.0,22192.4394581143
2579.0,-41989.058374360466
2580.0,39376.01885210929
2581.0,70045.48145234997
2582.0,97883.51655478074
2583.0,227927.57734001314
2584.0,116947.40572807493
2585.0,136257.2978109845
2586.0,181532.48709196245
2587.0,156964.50205681726
2588.0,89559.89302127596
2589.0,101884.93474015288
2590.0,168500.22388294476
2591.0,217111.06306699707
2592.0,165896.2391283552
2593.0,200985.01102430423
2594.0,140097.5384980838
2595.0,164254.30463073423
2596.0,272661.7621671387
2597.0,131871.3817986536
2598.0,212679.56627103777
2599.0,279054.1082767486
2600.0,69994.09026695343
2601.0,78180.50000504448
2602.0,-3551.7018817945227
2603.0,21450.61157152822
2604.0,20923.24555765066
2605.0,4859.5901746630825
2606.0,94038.73643294533
2607.0,169276.10540069288
2608.0,159677.5000214106
2609.0,124450.17413340366
2610.0,61220.50509883344
2611.0,66764.76082660134
2612.0,107721.5440547338
2613.0,76247.80565093222
2614.0,55969.74382395481
2615.0,115158.5841520752
2616.0,107820.50301991517
2617.0,146050.65177842623
2618.0,216644.92073564202
2619.0,159196.94572373942
2620.0,130346.23901007578
2621.0,125265.82750905582
2622.0,132977.93487541375
2623.0,180167.70361611687
2624.0,235835.4029991166
2625.0,201268.810764685
2626.0,118670.12493267932
2627.0,110092.3885871004
2628.0,335109.0890817631
2629.0,366835.9745861695
2630.0,266348.63436436263
2631.0,368668.26553253323
2632.0,301481.1619611313
2633.0,222988.41951215218
2634.0,294670.9655246848
2635.0,94771.16094332488
2636.0,136643.16193231262
2637.0,146201.66282224676
2638.0,201103.7701156554
2639.0,131469.29949610538
2640.0,97880.59974327448
2641.0,32883.28799127435
2642.0,140652.86384482935
2643.0,57360.11048025984
2644.0,73790.6725904918
2645.0,49577.300982561166
2646.0,37813.41117243978
2647.0,50675.20762042279
2648.0,93540.65633041805
2649.0,113528.96178455485
2650.0,76214.98471392269
2651.0,81121.79278589782
2652.0,305304.1813914094
2653.0,191125.8242017438
2654.0,191552.43608378273
2655.0,296575.0021942129
2656.0,268560.13367962936
2657.0,283850.0712921839
2658.0,237073.75248103825
2659.0,245928.52286430894
2660.0,279412.5453969525
2661.0,279828.1817849342
2662.0,297030.70880297077
2663.0,216088.49976381587
2664.0,228600.66171044737
2665.0,289639.9027371796
2666.0,248934.16400365139
2667.0,130930.21308239948
2668.0,139219.7104902135
2669.0,141828.4433859899
2670.0,233840.22021906197
2671.0,155600.95813594505
2672.0,152290.30032296528
2673.0,150286.1012220166
2674.0,150823.17264304796
2675.0,121466.47754840276
2676.0,157083.23047683432
2677.0,148267.67386658626
2678.0,207912.22586848077
2679.0,217745.76572555324
2680.0,224164.1578272129
2681.0,325397.97695189685
2682.0,260258.38877758334
2683.0,381575.3470955644
2684.0,248491.0740118215
2685.0,263831.87635325914
2686.0,200102.98027262863
2687.0,223919.43360682347
2688.0,153390.08166678975
2689.0,156742.20896107357
2690.0,290440.11855520034
2691.0,129591.92149431581
2692.0,93988.45472188268
2693.0,148873.41379113452
2694.0,88673.31570160462
2695.0,149652.79075773453
2696.0,137982.24551976306
2697.0,125367.14560147093
2698.0,157384.0821664677
2699.0,129654.18898704552
2700.0,107360.39636692565
2701.0,87310.0537499394
2702.0,41054.06008090146
2703.0,68489.95804770474
2704.0,99899.32231277946
2705.0,57787.846760534885
2706.0,31847.2491415315
2707.0,66529.34273575313
2708.0,58905.307816661865
2709.0,60136.219269048626
2710.0,67452.80782199485
2711.0,158968.39800881848
2712.0,294263.5635889093
2713.0,121356.72017984462
2714.0,99337.60411445724
2715.0,125641.44819294542
2716.0,90733.46862161087
2717.0,125231.18687556239
2718.0,163286.87760690806
2719.0,78544.60243593945
2720.0,134093.7389757016
2721.0,73692.0703971246
2722.0,91838.48018404885
2723.0,107635.99290561506
2724.0,46853.784463285905
2725.0,71946.44392674483
2726.0,82178.3474121622
2727.0,99929.74832914297
2728.0,126805.65606529402
2729.0,86401.75430037893
2730.0,82545.06620299837
2731.0,93489.70028071056
2732.0,75666.69257660976
2733.0,125559.60443524152
2734.0,98902.33694344133
2735.0,79263.60759983488
2736.0,90998.93919498214
2737.0,59233.60312578638
2738.0,72560.98051477547
2739.0,102039.82546242952
2740.0,97265.50875261516
2741.0,82900.31568956721
2742.0,116730.67249117812
2743.0,92064.1295112923
2744.0,109487.02956531497
2745.0,101436.44430715257
2746.0,74718.68256902319
2747.0,121059.25190344939
2748.0,66841.6190684526
2749.0,77261.04075956528
2750.0,23362.488393319276
2751.0,80887.31181738057
2752.0,191332.2345593138
2753.0,88994.93849312022
2754.0,184070.81561708983
2755.0,79012.45161348648
2756.0,16675.789216214995
2757.0,4490.220295978446
2758.0,48013.72627603306
2759.0,120953.26021948594
2760.0,77434.68444083787
2761.0,83656.97142177468
2762.0,77410.5928173293
2763.0,155641.3287103057
2764.0,136621.5905379904
2765.0,215354.4232989752
2766.0,77198.9745458611
2767.0,8412.0265685287
2768.0,54312.8572833887
2769.0,68934.22765690854
2770.0,109893.43121221845
2771.0,43684.217471895245
2772.0,58101.48851172693
2773.0,126780.42537225175
2774.0,91716.27774446199
2775.0,67312.9509585716
2776.0,99609.04773351384
2777.0,101072.07065266298
2778.0,82549.86927249
2779.0,73757.58777870817
2780.0,56124.47508078295
2781.0,26976.559343501664
2782.0,35063.05587580844
2783.0,32642.4173494782
2784.0,62001.755464498856
2785.0,83451.62706330649
2786.0,-6109.173747345138
2787.0,72356.43841305628
2788.0,7969.865152343378
2789.0,116041.45138574389
2790.0,58804.662657639215
2791.0,37027.56365422552
2792.0,28495.299550376105
2793.0,114217.16400184503
2794.0,17179.64616546657
2795.0,70438.79654316322
2796.0,31649.139901867806
2797.0,145071.74492567472
2798.0,69715.38806810223
2799.0,74387.67337639487
2800.0,15664.798237332776
2801.0,50949.44614164126
2802.0,54858.06546868567
2803.0,101504.74876741364
2804.0,84040.16357618218
2805.0,62428.76073042207
2806.0,15579.45956655542
2807.0,103825.29754170819
2808.0,100227.99938242321
2809.0,35425.40038691435
2810.0,64020.9226516275
2811.0,109140.97583011442
2812.0,110095.71067436409
2813.0,92365.39378565268
2814.0,82047.14627565091
2815.0,60248.19661847406
2816.0,190636.51595785047
2817.0,110907.55571750618
2818.0,59164.38381335742
2819.0,133210.55622005413
2820.0,78949.6224883231
2821.0,57551.017188784805
2822.0,143724.4202110122
2823.0,235803.5591345548
2824.0,113205.13205883719
2825.0,117067.87516473045
2826.0,92139.70724317592
2827.0,80356.88988434008
2828.0,168323.53709544818
2829.0,189766.6262911297
2830.0,183510.17350545668
2831.0,143359.80912250624
2832.0,192659.69683999245
2833.0,230551.2547331285
2834.0,169234.9699322095
2835.0,160076.7269257996
2836.0,160180.65159842113
2837.0,122840.42292126214
2838.0,74835.47413705985
2839.0,126217.52635034287
2840.0,149524.67242419042
2841.0,157845.09743862643
2842.0,179556.64918791616
2843.0,86782.5357551777
2844.0,112863.11899235818
2845.0,63103.76683367879
2846.0,156035.2509288152
2847.0,149141.86823373495
2848.0,175361.39691653915
2849.0,155168.62126959625
2850.0,235354.95250913475
2851.0,164011.42249099628
2852.0,186253.7672701522
2853.0,179600.21527103332
2854.0,97578.12291358059
2855.0,162552.57787514475
2856.0,163324.2706413954
2857.0,146732.25412595153
2858.0,172906.82342536145
2859.0,22677.619312545954
2860.0,86283.37582020508
2861.0,70796.38803020741
2862.0,162310.98065074786
2863.0,101190.71402523245
2864.0,200296.71598354678
2865.0,73149.9415619951
2866.0,117531.57566203966
2867.0,38726.44177237034
2868.0,34803.096277765464
2869.0,33034.13196191471
2870.0,67639.87001217825
2871.0,33940.74948310054
2872.0,-50512.489756877796
2873.0,45720.77353011721
2874.0,116239.94915843612
2875.0,35863.474621200636
2876.0,128889.92217599132
2877.0,86845.85675276347
2878.0,105583.33275729038
2879.0,51938.18845675231
2880.0,41786.74983955079
2881.0,78985.91512007682
2882.0,103474.09751551502
2883.0,139263.3552504191
2884.0,146821.78600872305
2885.0,123658.70312922189
2886.0,166022.51363710893
2887.0,55318.16673821048
2888.0,101961.10630751864
2889.0,17782.43962128993
2890.0,28338.514136099693
2891.0,86643.1326209814
2892.0,-13891.471854847223
2893.0,57179.5892061218
2894.0,-23716.138083494763
2895.0,255106.13726895026
2896.0,208139.20127561732
2897.0,163143.93201785858
2898.0,101528.75167613637
2899.0,168826.9682068701
2900.0,94868.08228166305
2901.0,173556.84257746543
2902.0,147515.34920429948
2903.0,256259.07666052997
2904.0,289954.55239956133
2905.0,-23227.900816391484
2906.0,169852.58142343696
2907.0,59782.191085357656
2908.0,66193.72448613166
2909.0,85407.24886822558
2910.0,13099.526231217866
2911.0,125.51613301152065
2912.0,99073.4831509371
2913.0,904.608734525907
2914.0,5957.809402325858
2915.0,20440.768537110853
2916.0,8312.12174207827
2917.0,115197.42217264579
2918.0,36120.641135733604
2919.0,182964.41236672204
